"","species","run","run.env","time","pop"
"1","1",1,0.717928901940213,0,104
"2","2",1,0.717928901940213,0,191
"3","3",1,0.717928901940213,0,213
"4","4",1,0.717928901940213,0,180
"5","5",1,0.717928901940213,0,207
"6","6",1,0.717928901940213,0,60
"7","7",1,0.717928901940213,0,193
"8","8",1,0.717928901940213,0,77
"9","9",1,0.717928901940213,0,123
"10","10",1,0.717928901940213,0,11
"11","1",1,0.717928901940213,1,59.0725366407796
"12","2",1,0.717928901940213,1,144.864366154022
"13","3",1,0.717928901940213,1,116.447420040827
"14","4",1,0.717928901940213,1,121.933689259071
"15","5",1,0.717928901940213,1,171.361197524346
"16","6",1,0.717928901940213,1,40.6156294690056
"17","7",1,0.717928901940213,1,129.986042450383
"18","8",1,0.717928901940213,1,62.2058646704881
"19","9",1,0.717928901940213,1,65.4894140514894
"20","10",1,0.717928901940213,1,22.3975053571321
"21","1",2,0.923954122609858,0,301
"22","2",2,0.923954122609858,0,0
"23","3",2,0.923954122609858,0,0
"24","4",2,0.923954122609858,0,147
"25","5",2,0.923954122609858,0,101
"26","6",2,0.923954122609858,0,62
"27","7",2,0.923954122609858,0,0
"28","8",2,0.923954122609858,0,108
"29","9",2,0.923954122609858,0,56
"30","10",2,0.923954122609858,0,13
"31","1",2,0.923954122609858,1,141.228808606999
"32","2",2,0.923954122609858,1,0
"33","3",2,0.923954122609858,1,0
"34","4",2,0.923954122609858,1,129.425901055573
"35","5",2,0.923954122609858,1,129.512348006572
"36","6",2,0.923954122609858,1,51.6856866928633
"37","7",2,0.923954122609858,1,0
"38","8",2,0.923954122609858,1,91.2745396962019
"39","9",2,0.923954122609858,1,54.1818344949146
"40","10",2,0.923954122609858,1,31.4770725177646
"41","1",3,-0.611959427279558,0,102
"42","2",3,-0.611959427279558,0,327
"43","3",3,-0.611959427279558,0,245
"44","4",3,-0.611959427279558,0,66
"45","5",3,-0.611959427279558,0,174
"46","6",3,-0.611959427279558,0,165
"47","7",3,-0.611959427279558,0,86
"48","8",3,-0.611959427279558,0,0
"49","9",3,-0.611959427279558,0,33
"50","10",3,-0.611959427279558,0,64
"51","1",3,-0.611959427279558,1,20.2533561354113
"52","2",3,-0.611959427279558,1,75.6745498065464
"53","3",3,-0.611959427279558,1,143.313217429116
"54","4",3,-0.611959427279558,1,73.786016406369
"55","5",3,-0.611959427279558,1,251.951438487624
"56","6",3,-0.611959427279558,1,129.02310946179
"57","7",3,-0.611959427279558,1,161.925732919698
"58","8",3,-0.611959427279558,1,0
"59","9",3,-0.611959427279558,1,28.350609376465
"60","10",3,-0.611959427279558,1,44.4067344429333
"61","1",4,2.23673424711602,0,52
"62","2",4,2.23673424711602,0,19
"63","3",4,2.23673424711602,0,123
"64","4",4,2.23673424711602,0,75
"65","5",4,2.23673424711602,0,260
"66","6",4,2.23673424711602,0,192
"67","7",4,2.23673424711602,0,144
"68","8",4,2.23673424711602,0,211
"69","9",4,2.23673424711602,0,60
"70","10",4,2.23673424711602,0,49
"71","1",4,2.23673424711602,1,109.871169037693
"72","2",4,2.23673424711602,1,55.0294039196689
"73","3",4,2.23673424711602,1,81.3233503798204
"74","4",4,2.23673424711602,1,63.479959677087
"75","5",4,2.23673424711602,1,163.524232385656
"76","6",4,2.23673424711602,1,65.4637331133505
"77","7",4,2.23673424711602,1,46.459772286892
"78","8",4,2.23673424711602,1,140.677891408116
"79","9",4,2.23673424711602,1,46.0860275825253
"80","10",4,2.23673424711602,1,233.182628146217
"81","1",5,-0.0266486213820126,0,113
"82","2",5,-0.0266486213820126,0,0
"83","3",5,-0.0266486213820126,0,129
"84","4",5,-0.0266486213820126,0,75
"85","5",5,-0.0266486213820126,0,6
"86","6",5,-0.0266486213820126,0,25
"87","7",5,-0.0266486213820126,0,188
"88","8",5,-0.0266486213820126,0,0
"89","9",5,-0.0266486213820126,0,103
"90","10",5,-0.0266486213820126,0,42
"91","1",5,-0.0266486213820126,1,40.6251202718982
