"","species","run","run.env","time","pop"
"134","4",7,-0.943424589579018,1,167.224640262742
"135","5",7,-0.943424589579018,1,172.47398847462
"136","6",7,-0.943424589579018,1,0
"137","7",7,-0.943424589579018,1,0
"138","8",7,-0.943424589579018,1,312.955819519229
"139","9",7,-0.943424589579018,1,74.2146395078391
"140","10",7,-0.943424589579018,1,-4.36643979256796
"141","1",8,-0.1036384814713,0,50
"142","2",8,-0.1036384814713,0,121
"143","3",8,-0.1036384814713,0,74
"144","4",8,-0.1036384814713,0,1
"145","5",8,-0.1036384814713,0,137
"146","6",8,-0.1036384814713,0,32
"147","7",8,-0.1036384814713,0,86
"148","8",8,-0.1036384814713,0,118
"149","9",8,-0.1036384814713,0,0
"150","10",8,-0.1036384814713,0,139
"151","1",8,-0.1036384814713,1,67.5995428368145
"152","2",8,-0.1036384814713,1,73.0634832905314
"153","3",8,-0.1036384814713,1,95.0656476152425
"154","4",8,-0.1036384814713,1,1.34547711436942
"155","5",8,-0.1036384814713,1,232.545090848482
"156","6",8,-0.1036384814713,1,47.9470910601483
"157","7",8,-0.1036384814713,1,70.4578846637798
"158","8",8,-0.1036384814713,1,158.038224963919
"159","9",8,-0.1036384814713,1,0
"160","10",8,-0.1036384814713,1,49.6195917171676
"161","1",9,-0.704096051068098,0,163
"162","2",9,-0.704096051068098,0,111
"163","3",9,-0.704096051068098,0,138
"164","4",9,-0.704096051068098,0,165
"165","5",9,-0.704096051068098,0,68
"166","6",9,-0.704096051068098,0,195
"167","7",9,-0.704096051068098,0,0
"168","8",9,-0.704096051068098,0,204
"169","9",9,-0.704096051068098,0,0
"170","10",9,-0.704096051068098,0,0
"171","1",9,-0.704096051068098,1,123.788519087416
"172","2",9,-0.704096051068098,1,119.202928280401
"173","3",9,-0.704096051068098,1,173.152393981641
"174","4",9,-0.704096051068098,1,149.896331792509
"175","5",9,-0.704096051068098,1,178.68712607213
"176","6",9,-0.704096051068098,1,157.875385527796
"177","7",9,-0.704096051068098,1,0
"178","8",9,-0.704096051068098,1,282.701640622169
"179","9",9,-0.704096051068098,1,0
"180","10",9,-0.704096051068098,1,0
"181","1",10,-1.60475059200123,0,0
"182","2",10,-1.60475059200123,0,29
"183","3",10,-1.60475059200123,0,26
"184","4",10,-1.60475059200123,0,166
"185","5",10,-1.60475059200123,0,305
"186","6",10,-1.60475059200123,0,177
"187","7",10,-1.60475059200123,0,125
"188","8",10,-1.60475059200123,0,236
"189","9",10,-1.60475059200123,0,143
"190","10",10,-1.60475059200123,0,160
"191","1",10,-1.60475059200123,1,0
"192","2",10,-1.60475059200123,1,30.6608273174216
"193","3",10,-1.60475059200123,1,29.7277279188824
"194","4",10,-1.60475059200123,1,139.074329139493
"195","5",10,-1.60475059200123,1,629.919026976833
"196","6",10,-1.60475059200123,1,61.4568043845667
"197","7",10,-1.60475059200123,1,64.3368150800514
"198","8",10,-1.60475059200123,1,263.53346135159
"199","9",10,-1.60475059200123,1,8.55453121396528
