SimID,Size,LambdaIntDev,LambdaSlopeDev,IntraIntDev,IntraSlopeDev,GenericIntDev,GenericSlopeDev,NonGenericIntDev,NonGenericSlopeDev,NumNonGenericInt,NumNonGenericSlope,NumNonGenericSpecies,RMSE,PrelimMaxRhat,PrelimNumDiv,PrelimMeanNeff,FinalMaxRhat,FinalNumDiv,FinalMeanNeff
123,50,-0.0475451839962734,0.0359512270482786,-0.0674202578041427,0.0359475103391493,-0.967477209250328,0.597484243810855,NA,0.865176583701489,0,1,1,0.254282155495303,1.00368449879451,0,3407.50036300431,1.00247183666122,0,5714.56102382796
124,50,-0.053034854771689,-0.060526824859728,-0.00763434497665116,-0.103465930035682,-1.87554315032177,0.235111825673484,NA,NA,0,0,0,0.277195965818045,1.00175110558529,1,4014.05940971012,1.00090304579569,0,5770.90759366684
125,50,0.0278671463088083,-0.00946130412524582,0.139500929398093,0.0511667240131471,-0.527958003591577,0.269394721396575,NA,NA,0,0,0,0.321051088200469,1.00292694608311,0,3856.62911322023,1.00353856613731,0,5748.03397892041
126,50,-0.21642323854044,-0.016989776666976,-0.207236453782248,-0.00361408143136077,-1.67894043112067,-0.229662169874922,NA,NA,0,0,0,0.30961510686871,1.00332790608339,1,4054.98819365263,1.00201770107114,0,5586.1444169497
127,50,-0.0380669103905558,-0.0341151970991597,-0.0681965128654913,-0.0136729237641775,-0.149124193178967,-0.640952958935671,NA,NA,0,0,0,0.293252001992128,1.00213566716778,0,4531.41468016401,1.00113976299192,0,6256.61237900845
128,50,0.0455896834290159,-0.00831880578948674,0.316837773884302,0.0726304752532666,-1.58685481662695,-0.10660386914629,NA,NA,0,0,0,0.252523282676183,1.00470348312027,2,3874.61482307617,1.00353191206257,0,5190.56308174537
129,50,0.0138317374368857,0.0937297342535428,0.0339250840529339,0.413640116591613,-0.116756311135187,-0.234156465877139,NA,NA,0,0,0,0.355482374121764,1.00174606597106,0,3926.96970232112,1.0026563074277,0,5867.38961879122
130,50,-0.104276518364052,0.238946780916534,-0.14651107331035,0.290685821007693,0.110077559174546,-0.204305498149613,NA,NA,0,0,0,0.200767057033835,1.00205378138148,0,4478.79731610147,1.00085221857322,0,7437.04012315326
131,50,-0.0944606985247292,0.162047010183735,-0.613153194661769,0.00551251883725934,0.0237088999146779,0.542545765848164,NA,NA,0,0,0,0.399520199874402,1.00244111493101,0,4080.37575648219,1.00075705881297,0,5995.04857602934
132,50,-0.0291440503021175,-0.00704663906055514,0.0173700572022129,-0.117108810798839,-0.449898578083185,0.140967357042186,NA,NA,0,0,0,0.458750293113244,1.00227906039541,0,3857.19425431684,1.00231795913595,0,5924.70917757463
133,50,-0.205878109536297,0.116888326252581,-0.486790477850423,0.344497385218099,-2.66049829509083,-0.00875598603478882,NA,NA,0,0,0,0.464701095916248,1.00205623734928,0,4500.80690208653,1.00252527955936,0,5073.55173085751
134,50,-0.0454277438588664,-0.068133813748284,-0.0428139490267934,-0.0366239304072668,-0.350671484741848,0.560196178857956,NA,NA,0,0,0,0.280067527686852,1.00189313059122,0,4358.06047325497,1.00101831870717,0,6380.30766534809
135,50,-0.0214823208690214,0.0183056981019429,0.235080652669138,0.323962650832358,-0.932042088216843,-0.277371739736045,NA,NA,0,0,0,0.37257145656486,1.00137886483108,0,4503.01858063947,1.00153627001276,0,4788.92579486563
136,50,0.05231357880233,-0.0654109567557846,0.166613995974024,-0.0762790579614236,-0.740785872381206,-0.18041232748913,NA,NA,0,0,0,0.305772814300361,1.00270732984163,0,3984.18941235276,1.00062542830661,0,6505.19658214787
137,50,-0.0696420778884539,-0.0356826563558744,-0.0400426447759896,-0.0543558805733417,-0.593330252633801,-0.220552573487736,NA,NA,0,0,0,0.177046651084961,1.00173888724495,1,3883.61012618074,1.00149023952689,0,5274.48402066461
138,50,-0.249906041874049,-0.126580566555368,-0.0728386964865013,-0.123775483926075,-2.8855036395801,0.0254809497747349,NA,NA,0,0,0,0.317152811699162,1.00239732244362,0,3963.5534545458,1.00204736481056,0,5547.36040206205
139,50,-0.196193022560586,0.145544737654088,-0.23501718413362,0.285073128111475,-0.0654480423085735,0.0283289130409041,NA,NA,0,0,0,0.329324700510251,1.00411839519188,0,4915.3120747938,1.00258015796625,0,5929.5456614963
140,50,-0.117192481416042,0.0744286551804414,-0.179630770996004,0.11154213048093,-0.930202708097495,0.159819146541789,-0.0394282274491142,0.335529819554302,2,2,3,0.222119656211713,1.00327554136856,5,3753.30571323087,1.00123826012406,0,5872.89307864678
141,50,-0.103589094092381,0.0588103818460411,0.125895394644555,0.148041770696381,-0.828770692127683,0.0557374527908575,NA,NA,0,0,0,0.389984226476477,1.00207502970258,0,4895.36530860106,1.00177358736815,0,5756.33232682331
142,50,0.0275913609302906,0.0141683547112343,0.0757045724962997,-0.0137188409233547,-0.167662340334583,0.0442391207594959,NA,0.0474284223086585,0,2,2,0.341874706231711,1.00259152247915,0,4078.14971443595,1.00127211889175,0,6574.14792475099
143,50,-0.0709722149560152,-0.0579903201163402,-0.114238049102187,-0.0600494653632589,-0.256077360525795,0.194809093954934,NA,NA,0,0,0,0.242573909064097,1.00310181526893,0,4686.60409795867,1.00100381669743,0,6433.81591059909
144,50,-0.0229009347849162,-0.0278785130340638,0.0321534789806108,0.0976964197786306,-1.40787536213354,0.173369114666471,NA,NA,0,0,0,0.343273287403605,1.00276024448924,0,4231.65590153451,1.00207562352751,0,5960.454910752
145,50,0.00952550805883789,0.174223678972958,0.0122030484066262,0.202279791947128,0.238866132612074,-0.115078551276827,NA,0.356644277382306,0,1,1,0.298065905468559,1.00231861114587,0,4614.94219739964,1.00140673327704,0,5268.51580424163
146,50,-0.134665717686071,-0.0129859888428262,-0.0883316306440305,-0.0317365438024573,-4.25593179599446,0.383456524293209,NA,NA,0,0,0,0.33405052135895,1.00276222161179,0,4093.60946543603,1.00086185740371,0,8760.21986347404
147,50,0.0182232572892076,0.0279118757542889,0.0689203757051406,0.0109288530032562,-0.840924230294333,-0.248380476739908,NA,NA,0,0,0,0.294295379484931,1.00444158806256,2,3489.47286189774,1.00074121127783,0,6704.44550731443
148,50,-0.136924204583352,-0.00218480734882659,0.147084458712758,-0.601120689355453,-0.851759955938844,0.387137561790858,NA,NA,0,0,0,0.476525503302576,1.00309538866804,0,4459.86170939752,1.00109466681844,0,6040.03330000304
149,50,-0.177566646059281,0.113388782773233,-0.0536812816985641,0.0963578324263974,-1.16397539241038,-0.259253304349346,NA,NA,0,0,0,0.343687629878811,1.00176232357935,0,4403.96691337867,1.00120859247146,0,7169.10250368441
150,50,-0.100853256869978,-0.220710892590417,-0.297307669797536,-0.844437415324305,-1.19366299585371,-0.0680960446051944,NA,NA,0,0,0,0.417531487957794,1.0040168798657,0,3685.12498525055,1.00211600914342,0,5321.76058612137
151,50,-0.210567341793749,-0.11593026526877,-0.182811133168128,-0.0095136714615327,-1.38690020327664,-0.664073097348797,NA,NA,0,0,0,0.229886621926741,1.00200078464248,0,4119.06264302093,1.00079839432602,0,5238.94365658003
152,50,0.00671995031724548,-0.0437471390690327,0.0151369619201933,-0.0572315839967951,-0.5613448861486,-0.034947341312963,NA,0.193112353997286,0,1,1,0.212906043169765,1.003235624867,0,3636.2659593598,1.00181135333883,0,4677.21890653808
153,50,-0.236256498153919,0.141077974092568,-2.93434967390293,-0.148030942972179,-1.58723904572467,-0.140841284682623,NA,NA,0,0,0,0.473062464785583,1.0021769323212,0,4971.64850049605,1.00089563819628,0,5126.18930202801
154,50,-0.153571674852681,0.124710572020668,0.13125914338482,-0.326000112998462,-1.31948980422709,0.282143270539663,NA,NA,0,0,0,0.472845165384513,1.00594677597272,0,4773.09198606127,1.00053746411032,0,6662.83287486447
155,50,0.0575992983837645,0.104849032262896,0.0338641226560306,0.107297982226917,0.0276435325213846,-0.154314204547965,NA,NA,0,0,0,0.281844150585491,1.00333570202915,0,3574.24875108112,1.00094429166724,0,5489.63100635
156,50,0.0209291847611646,0.0797299837321304,0.100199409921276,0.154151028773716,-0.976549714187311,-0.140737150573481,NA,NA,0,0,0,0.212733667293454,1.00178477759813,0,4389.06109293911,1.00267828353838,0,6528.55767412979
157,50,-0.184638343359484,-0.00851009586224849,-0.142676539999561,0.0468957290024187,-2.31476581664218,0.565726152479142,NA,NA,0,0,0,0.273142429973505,1.00504526553784,0,4347.67439021429,1.00154682979707,0,7743.96897838007
158,50,-0.231653247355315,0.405035019615299,-0.142043377862277,1.16562339608605,-1.40640756434571,0.245193322986216,NA,NA,0,0,0,0.386180561670369,1.00239635103171,0,3865.93101364049,1.00089817239848,0,6251.80825007406
159,50,-0.0251528632886591,-0.113655045315659,0.00159130329196433,-0.0525932693575758,0.0264429254452967,-0.551995049972914,NA,NA,0,0,0,0.151860979886404,1.00275438269128,0,3813.93898428651,1.00259977612273,0,5608.36333405954
160,50,-0.105457827488534,0.0546443629824755,-0.288235223701426,0.0554632463480078,0.262791256001995,-0.198997486554689,NA,-0.754141514490147,0,1,1,0.293679344272628,1.00190642345641,0,3696.40689015204,1.00166277639094,0,7296.84490212388
161,50,-0.0269327630278318,0.0208719956644149,-0.0144471171889133,-0.022243134081443,-0.000912436606638423,0.0964556321923528,NA,NA,0,0,0,0.268355837107184,1.00187488919455,0,3696.20401437113,1.00057419438365,0,7454.81352115222
162,50,-0.0942865883262189,0.0138423902490963,-0.134453586707395,0.0665016338198407,-0.243987224164505,-0.287064569606566,NA,-0.672579721391584,0,2,2,0.203385187972653,1.00386739830945,0,3895.93541776572,1.00040535672735,0,7560.25138785486
163,50,-0.0361646605692003,0.0170089161781826,-0.0831710697004588,-0.0526384642310767,-0.672813453279909,0.469642272417479,NA,NA,0,0,0,0.372623246060763,1.0026927979254,0,4531.70642526046,1.00192246206773,0,6422.96564725045
164,50,-0.194583293593154,0.00129168448694854,-0.183542185901701,-0.0815742786503468,-3.18954821623934,0.183200838798755,NA,NA,0,0,0,0.443100289823049,1.00217040820559,0,4565.69415868928,1.00193935116981,0,6629.48210617668
165,50,0.0226876411808714,0.0646317991873294,-0.00494892773808564,-0.0407509237590284,-0.360943049763594,0.245890710562803,NA,NA,0,0,0,0.335927425665817,1.002143526236,0,4606.21593173902,1.00175098770293,0,5402.55889408389
166,50,-0.183838401286628,-0.0581681096198519,-0.0583342245671608,-0.00686656600824403,-3.08659835594012,-0.219647486513723,NA,NA,0,0,0,0.237298873522201,1.00196971761254,0,4124.07666785229,1.000587906142,0,6071.89925590941
167,50,-0.069478398320078,0.158198381231465,-0.00198622384999014,0.191061916563663,-1.18965098261878,0.154192554419037,NA,NA,0,0,0,0.347991648233924,1.0017573907718,1,4402.38746178541,1.0012054259151,0,6745.2901734412
168,50,0.00310464560760093,0.0994853656584631,0.166976892556778,0.213173021009353,-1.47793232353656,0.33244831181046,NA,NA,0,0,0,0.310707185902351,1.00234143235327,0,3754.09884448824,1.00200466093128,0,5601.09387447853
169,50,-0.085083694857735,0.0124446302701123,-3.18639459917384,1.08440083661267,0.21502604431986,-0.351645875518284,NA,NA,0,0,0,0.378644854753289,1.0017499228384,0,4210.65550278977,1.00115146548265,0,7442.17056038924
170,50,-0.22208235696952,0.0280722916992259,-0.185352963194402,0.0193200715089762,-1.40371433100116,-0.156692235188138,NA,0.42431860986225,0,1,1,0.353585000173562,1.00323675101081,0,4685.31037430465,1.00187504796547,0,5308.06390686137
171,50,0.0593890399001862,-0.0149980637245876,0.177473912123807,-0.0127017672718545,-0.0674975487020051,0.156836556832345,NA,NA,0,0,0,0.285912319059761,1.00223097206542,0,5127.011394029,1.00067349833851,0,7827.09567376157
172,50,-0.0156052329786323,0.335536434982237,-1.0133864929783,1.18240140957815,0.572837711199816,-0.347165678580404,NA,NA,0,0,0,0.480540271348525,1.00246655678515,0,4609.64107759495,1.00098309539809,0,5710.20814265759
173,50,0.0659914218342283,0.067585714271374,0.142202586197879,-0.0857985145075265,-1.40185558459268,0.699561965838856,NA,NA,0,0,0,0.360965410908734,1.00200362710384,0,4167.26220869639,1.00303006217082,0,5699.91907605043
174,50,-0.0913520139108321,-0.272857896727278,-0.239468391959398,-0.582584932946145,0.0418500609084065,0.098539015272659,NA,NA,0,0,0,0.272457687908788,1.00588716074605,0,4100.14257082774,1.00217922831751,0,7204.69389664648
175,50,0.00721223569096674,0.0317840072593015,0.1791564395814,-0.0992592734157662,-0.0927807034588248,0.531439476085258,NA,NA,0,0,0,0.338235965048203,1.00431448255493,1,4465.14160101449,1.00110025912154,0,6436.29467496717
176,50,-0.111807847016907,-0.13981207379308,-0.654340566198769,0.534377612417549,-0.967963582725938,-0.917648641698285,NA,NA,0,0,0,0.456326572703922,1.00183776283999,0,4316.41622695829,1.0031261176824,0,4968.02835225365
177,50,-0.0202584330471689,0.0328302167060201,-0.0162257673351553,0.0823678008574255,0.116387009330759,0.0617572792136385,NA,-0.68195710599624,0,1,1,0.176466061156503,1.00149949239956,0,4195.14476476836,1.00276919691514,0,5477.5903732542
178,50,-0.0968862348710707,-0.0480927843746595,-0.0524092389286932,-0.0511583268534322,-2.10909530996982,-0.212298938368537,NA,NA,0,0,0,0.360268481862504,1.00356244823924,2,4493.35982251482,1.00202753128087,0,6683.62627549808
179,50,-0.162929968199869,0.0201967418177275,-0.0897231314454654,0.112588237936145,-1.8046985600387,-0.177182743235105,NA,0.258069540093143,0,1,1,0.184480035999489,1.00195121744901,0,4052.89827451207,1.0002794675926,0,6237.0232828253
180,50,0.14810514593392,-0.0610704111465022,0.597333283997079,0.179073426352212,-1.56427607819672,-0.0490389625652524,NA,NA,0,0,0,0.387428100897466,1.00246960078078,0,3942.97549961298,1.00118844906868,0,7140.69530996634
181,50,-0.0837865518857297,-0.0379503359374725,-0.155137389432809,-0.0307306115712301,-0.200600868676617,0.550014456990079,NA,NA,0,0,0,0.242758089318781,1.00428392822681,0,4041.94352106767,1.00119400405716,0,6078.37468339504
182,50,-0.114682236031504,-0.00923845889369734,-0.038959909266489,-0.0312018469278222,-0.975688998064228,-0.18087019318557,NA,NA,0,0,0,0.280457367528931,1.00277490245862,0,4143.56912754329,1.00200766171459,0,5962.71526625548
183,50,-0.0313857889323151,0.000762619778376869,0.0808236661789228,-0.0473260006318705,-2.75533286216536,-0.364459112673586,NA,NA,0,0,0,0.230335932754168,1.00140713980632,0,4337.67668215179,1.00041917100868,0,6859.55146653593
184,50,-0.0338110032232231,0.0888296438377852,-0.0115579599239561,0.438084302607146,0.386639051579481,-0.306765050151384,NA,NA,0,0,0,0.38641259686432,1.00254435661502,0,3970.81022206886,1.0005619810366,0,9000.43051753708
185,50,-0.0402482795165414,0.0375908662899713,-0.0671358081148945,-0.0672509075490623,-0.342127869753774,0.376103209983586,NA,NA,0,0,0,0.255160683216698,1.00258440903358,1,4473.42761530248,1.00128993577739,0,6570.81619432047
186,50,-0.165020475948753,0.143836167455341,-0.0535086036884271,0.150471706784565,-2.96865681283209,-0.0454269558583593,NA,NA,0,0,0,0.258194205106768,1.00136429135276,0,4358.96315213151,1.00412030548172,0,6315.53076173791
187,50,-0.0506804658359394,-0.02209656150636,-0.018900837679817,-0.0483857798581508,-0.123856233793192,0.307805256795066,NA,NA,0,0,0,0.232326424670726,1.00184493458934,0,4304.67480406885,1.00120028051315,0,8201.15621170418
188,50,0.00264695296407336,0.00166913757980845,0.116203708598345,0.0391424645524656,-0.828593598943152,0.0141285143170849,NA,NA,0,0,0,0.312610084988258,1.00183297207856,0,3899.41723451229,1.00161313102537,0,9403.98411236325
189,50,-0.106931857089664,0.0817548148483961,0.000671924303035532,0.167434377119589,-0.652499353468269,-0.204649580651398,NA,NA,0,0,0,0.240265167305682,1.00362096104069,0,4042.11481534462,1.00185461331302,0,4490.50310729898
190,50,-0.191224604013713,-0.150141262398188,-0.132361479003985,-0.146753160178335,-0.976358095111983,0.375329557167452,NA,-0.713246942669224,0,1,1,0.353378327447875,1.0032557151238,0,4063.09577110057,1.00041836973057,0,8114.81866274131
191,50,-0.165076337652,0.0249682807565745,-0.130703976606132,-0.00626358153259809,-0.318244763575517,0.257054031848246,NA,NA,0,0,0,0.295865005520186,1.00221483888371,0,4075.37591529222,1.00116859934715,0,6317.29967434287
192,50,-0.0760581804618283,0.132362879345853,-0.0123752401870449,0.147724464707383,-1.16278321426555,0.588348267441553,NA,NA,0,0,0,0.316309639802675,1.00184040359974,0,4075.24388746903,1.0016939216154,0,5341.80615341231
193,50,-0.171771309155149,-0.178863160658915,-0.0862407937805592,-0.242492403802316,-3.57545588879868,0.177872527501386,NA,NA,0,0,0,0.214433557988004,1.0024488097543,0,3655.96608633142,1.00268984985698,0,7050.36411887245
194,50,-0.0395547054979573,0.0834442239493822,-0.0714899077626772,0.0721153319752187,-0.29179642337786,0.87687949686466,NA,NA,0,0,0,0.281998773672294,1.00539580454172,0,4295.47696296978,1.0015781368987,0,5304.16301260322
195,50,0.0116185216801474,-0.121386961210978,0.018217362716582,-0.155229339999793,0.308476543132771,0.267387075402701,NA,-0.664540560335716,0,2,2,0.274780215550249,1.00195038705514,0,4332.28228905262,1.00335129659471,0,6477.09587785891
196,50,-0.127085138561994,0.00511484224315617,-0.0299207360605913,0.047753799882683,-1.48812950973727,0.124722052549733,NA,NA,0,0,0,0.30673045640127,1.00243754041296,0,3584.79865606655,1.00144505082799,0,5010.59705154959
197,50,-0.181346790815797,0.0197045659994299,-0.015829260179653,0.251535314439453,-1.52318084875313,0.407939168483051,NA,NA,0,0,0,0.367280337489646,1.00399265000204,0,4212.92803475365,1.00067096524331,0,6229.40974718899
198,50,0.0436505773821085,0.00945769521149464,0.0920694295296256,0.0268322420478659,-1.00148824369072,-0.19926153139363,NA,NA,0,0,0,0.28640702239874,1.00386931175643,0,4325.82347699569,1.00051107421041,0,4845.22961864305
199,50,0.0193203817927764,0.131865239977322,0.128723266269076,0.43686324830046,0.106004927707736,0.0372027950496246,NA,NA,0,0,0,0.321437248090301,1.00152909186346,0,3933.48598079894,1.00188142839471,0,6875.37658059682
200,50,-0.126828654790502,0.0228014401680711,-0.00392014460266488,-0.0861241300524462,-1.29126487007763,-0.248629589359276,NA,NA,0,0,0,0.380777652334678,1.00195670053015,0,4463.47362766539,1.00171550689325,0,5084.48139553219
