"SimID","Size","LambdaIntDev","LambdaSlopeDev","IntraIntDev","IntraSlopeDev","GenericIntDev","GenericSlopeDev","NonGenericIntDev","NonGenericSlopeDev","NumNonGenericInt","NumNonGenericSlope","NumNonGenericSpecies","RMSE","PrelimMaxRhat","PrelimNumDiv","PrelimMeanNeff","FinalMaxRhat","FinalNumDiv","FinalMeanNeff"
883,50,-0.023715192804117,0.0370903310659396,-0.0453851071426783,0.0377247780540275,-0.437588836820182,-0.33081229617334,NA,0.801400165987993,0,2,2,0.323706385060056,1.00205670616974,1,3365.65891142823,1.00101441681517,0,6321.36550781875
883,200,-0.0380098966112856,-0.0273250339107253,-0.0509410830277282,-0.0204420356038315,-0.217481167709845,0.0572577046094959,-0.167762602914082,-0.11395300624466,3,5,6,0.350817723380203,1.00266240615482,0,3297.92492722351,1.00806926856174,0,3736.66260488521
884,10,0.0579055982969201,0.168169092895186,0.380870340649095,0.313247407476202,-3.11466821847954,0.253294411160853,NA,NA,0,0,0,0.371293810323393,1.0049436404196,0,3800.78611728711,1.00211921777169,0,6652.94331139085
884,50,0.00336002549954717,0.214080222283821,0.229115460769255,0.32483988721289,-1.87155278771194,0.554662308587231,NA,NA,0,0,0,0.28402858100749,1.00302659179631,1,3579.63047425407,1.00251371189315,0,5450.64197099342
884,200,-0.0012313018733352,0.0755648051062933,-0.00665111273608554,0.0934176122408366,-0.868011487845169,0.543884048883074,-0.274263243498241,-0.0222662700530978,3,3,5,0.275249465185114,1.0025815841904,0,2954.84814463655,1.00191982427813,0,6207.16159948593
886,10,-0.163645557006453,0.276271159215027,-0.0557172898346305,0.153793948877971,-1.8680094440142,-0.107896337064994,NA,NA,0,0,0,0.389051759242529,1.00618884742481,0,3761.79569752204,1.00025279723954,0,6740.62780279442
886,50,-0.0352774101264124,-0.0439106109747101,0.0115079831369145,-0.142649082762099,-0.400767253388474,0.0674006479065886,NA,NA,0,0,0,0.298225689509158,1.00195992700436,0,3754.26127831636,1.00140470306406,0,5325.20271211887
886,200,-0.0502495172597119,-0.00517006206198386,-0.0733206756118605,-0.019672409221925,-0.333426550438677,0.128200168983515,-0.21189407646004,NA,1,0,1,0.262151887536916,1.00257556067863,0,3521.84830144784,1.00049406450722,0,5852.173102015
887,10,-0.369879235360171,0.0302780025531489,-1.34376512052015,1.43636161446265,-0.50293279912736,-0.218308928749104,NA,NA,0,0,0,0.484640465198649,1.00271964044941,0,4136.59202740158,1.00146115991911,0,5874.05485124258
887,50,0.0336030904294085,-0.0250644748944839,0.227895756950355,0.324773789940926,0.24917310929194,0.815945906135319,NA,NA,0,0,0,0.390513363049821,1.00271685292038,0,5145.8345987221,1.00220358444098,0,6455.79854820374
887,200,-0.00373134376179329,-0.0958841375701659,0.119254179237465,0.112491503986561,0.0726034479736981,0.646278954529014,NA,NA,0,0,0,0.357882644339435,1.00250656264364,0,4783.21591479149,1.00027805937577,0,9175.37879954591
